2.6020852139652106e-18,0.0,0.18393542156652168,0.22433740545715158
0.8432374410808794,0.0,0.15676255891912064,0.17153099862240545
0.0,0.8697454701790471,0.17223961860654277,0.1302545298209529
0.8284513402867184,0.869745470179047,0.1715486597132816,0.13025452982095298
3.469446951953614e-18,0.7115779971826468,0.14094283539265454,0.1581674729964003
0.6918291196318695,-6.938893903907228e-18,0.15140832144900981,0.11061336572688193
0.0,0.22433740545715158,0.12790792597225353,0.10512837334449737
0.18393542156652168,-4.336808689942018e-19,0.18694612266364757,0.11965901101792878
0.7078189507649291,0.869745470179047,0.12063238952178934,0.13025452982095298
0.8878899922266893,0.700252291837785,0.11211000777331075,0.169493178341262
0.17223961860654277,0.869745470179047,0.1195110328159407,0.13025452982095292
0.8432374410808794,0.17153099862240545,0.15676255891912064,0.15400940419453604
0.14094283539265454,0.7404260510949116,0.1160189954804954,0.1293194190841355
0.7202657497187527,0.11061336572688196,0.12297169136212673,0.1169014002653669
0.5828858847436139,0.0,0.10894323488825562,0.11061336572688195
0.7643285820290104,0.7355912008906307,0.12356141019767888,0.13415426928841634
0.0,0.32946577880164896,0.1072146699844582,0.08225881629605444
0.0,0.5842828056733743,0.1409428353926545,0.1272951915092725
0.18393542156652168,0.11965901101792878,0.10102830818576655,0.10467839443922278
0.3708815442301693,-6.938893903907228e-18,0.1204248516868221,0.11061336572688191
0.5675038954542118,0.8697454701790471,0.1403150553107173,0.13025452982095295
0.29175065142248346,0.869745470179047,0.10963334009724146,0.130254529820953
0.4913063959169914,0.0,0.09157948882662256,0.11061336572688192
0.0,0.5133140982242596,0.09883107393936053,0.07096870744911479
0.8878899922266893,0.5731670848794261,0.11211000777331073,0.12708520695835893
0.9000045392579794,0.3255404028169415,0.09999546074202062,0.10183394226192694
0.12790792597225353,0.22433740545715158,0.1144739414555419,0.10512837334449734
0.7484430898739329,0.22751476599224885,0.09479435120694646,0.09802563682469266
0.6529692971742852,0.22751476599224882,0.09547379269964766,0.09802563682469265
0.24238186742779544,0.22433740545715158,0.08492534238575274,0.11528031978487518
0.25696183087314994,0.7568838156101646,0.10181195626847428,0.11286165456888239
0.4013839915197249,0.869745470179047,0.08364393660790653,0.13025452982095298
0.8878899922266893,0.42737434507886846,0.11211000777331076,0.14579273980055768
0.48502792812763146,0.869745470179047,0.0824759673265803,0.13025452982095298
0.6526555542282145,0.7407445697225429,0.11167302780079584,0.1290009004565041
0.25696183087314994,0.6717491206302039,0.0876121708904329,0.08513469497996073
0.14094283539265454,0.6515769004113933,0.11601899548049541,0.08884915068351833
0.7643285820290104,0.6230845270629608,0.12356141019767888,0.1125066738276699
0.662687558407897,0.656423054400896,0.10164102362111346,0.0843215153216469
0.6386484916505369,0.11061336572688196,0.08161725806821567,0.11690140026536691
0.28496372975228823,0.11965901101792878,0.08591781447788102,0.1046783944392228
0.7916069121113616,0.3255404028169415,0.10839762714661778,0.10183394226192696
0.1072146699844582,0.32946577880164896,0.07287314574243478,0.08225881629605447
0.5608309077040989,0.7988396391789798,0.09182464652411562,0.07090583100006706
0.25696183087314994,0.595583930452745,0.09052059652747771,0.07616519017745883
0.5707401811841911,0.11061336572688195,0.06790831046634588,0.0586424077220085
-6.776263578034403e-21,0.4117245950977034,0.13990220644735565,0.10158950312655612
0.8264038584106118,0.5534575815125582,0.061486133816077454,0.06962694555040254
0.3708815442301693,0.11061336572688192,0.07797916625017956,0.07876791465864204
0.14094283539265454,0.5842828056733743,0.05935218283348678,0.06729409473801894
0.3587737871416242,0.7977324224794515,0.08778465135245446,0.07201304769959543
